Date,Open,High,Low,Close,Volume
11/20/2015,542.255005,548.695007,539.070007,544.825012,386100
11/23/2015,545.849976,550,543.10498,549.679993,403590
11/24/2015,549,560,549,554.47998,625480
11/26/2015,555.5,564.5,549.5,555.049988,779850
11/27/2015,553.01001,562.440002,551.460022,557.934998,349480
11/30/2015,559.900024,559.900024,547.359985,554.099976,264540
12/1/2015,551.5,562.48999,549.534973,560.380005,472510
12/2/2015,557,562.98999,555.200012,557.265015,273640
12/3/2015,559.880005,560.469971,553.01001,554.61499,182800
12/4/2015,554.599976,558.594971,543.575012,544.710022,170030
12/7/2015,545.27002,552.159973,544.01001,547.669983,193340
12/8/2015,547.400024,559.75,538.070007,553.719971,267590
12/9/2015,553.994995,557.085022,546.119995,550.445007,718390
12/10/2015,551.01001,558,548.98999,553.775024,187120
12/11/2015,553.775024,557.880005,550.11499,552.460022,280320
12/14/2015,552,555,541.905029,543.794983,285580
12/15/2015,547.5,562.5,543.01001,560.590027,329580
12/16/2015,561.005005,569.590027,558.700012,560.825012,439120
12/17/2015,563,575.98999,562.5,573.679993,917560
12/18/2015,573.599976,585,573.599976,581.380005,646450
12/21/2015,575,592.450012,575,586.97998,378840
12/22/2015,590.48999,591.39502,584.5,589.544983,257290
12/23/2015,590,595.14502,585.664978,591.150024,284890
12/24/2015,591.5,592.5,585.150024,590.090027,246060
12/28/2015,591.5,591.5,588.5,590.63501,90210
12/29/2015,591,599.900024,589.119995,598.640015,362310
12/30/2015,600,602.099976,594.320007,597.419983,382930
12/31/2015,599.98999,604,596.140015,600.994995,551930
1/1/2016,601.609985,611.875,600,609.585022,303940
1/4/2016,609.900024,609.900024,599.544983,605.244995,407200
1/5/2016,607.5,609.88501,598,599.784973,511200
1/6/2016,599.690002,618,595.099976,610.724976,346010
1/7/2016,609.97998,618.98999,603.02002,610.630005,782290
1/8/2016,613.599976,636.52002,609.26001,631.450012,1035070
1/11/2016,631.190002,638.900024,622.099976,630.619995,532400
1/12/2016,631,632.900024,615.200012,620.880005,584520
1/13/2016,622,629.539978,603.505005,607.784973,1035940
1/14/2016,605,612.130005,598.945007,607.590027,557540
1/15/2016,603,614.590027,588.150024,597.530029,415270
1/18/2016,591.52002,597.5,546.825012,550.320007,1122130
1/19/2016,550.320007,571,534.905029,564.48999,637010
1/20/2016,562,570,545.710022,563.940002,980180
1/21/2016,569.005005,582.505005,561,574.205017,709580
1/22/2016,581.700012,584.900024,575.344971,582.065002,561330
1/25/2016,582.48999,595,582.39502,585.630005,468140
1/27/2016,590.700012,598.890015,581.799988,593.695007,392950
1/28/2016,594.955017,597.994995,573,577.60498,695190
1/29/2016,583.900024,596.994995,575.599976,592.840027,359630
2/1/2016,606.700012,606.700012,588.294983,600.315002,329270
2/2/2016,603.700012,605.01001,578.10498,581.140015,783640
2/3/2016,576,648.98999,560.099976,637.974976,5168290
2/4/2016,641.099976,642.565002,622,634.390015,1388570
2/5/2016,634.799988,675,634.799988,669.835022,2395660
2/8/2016,669.659973,683.794983,656.099976,666.015015,1035210
2/9/2016,660,666.575012,639.599976,658.405029,921180
2/10/2016,658.405029,670.755005,641,647.859985,791800
2/11/2016,653.469971,653.5,606.099976,617.919983,1106940
2/12/2016,620.299988,633.799988,593,599.674988,1471630
2/15/2016,614.690002,630,611.700012,620.994995,965370
2/16/2016,619.200012,624.789978,596.530029,601.140015,657200
2/17/2016,604.900024,616.5,583.02002,611.094971,667170
2/18/2016,616,623.5,610.5,616.39502,327650
2/19/2016,618.994995,621.5,602,604.809998,472030
2/22/2016,613.89502,613.89502,585.119995,600.244995,527480
2/23/2016,603.150024,604.494995,585.799988,589.484985,435570
2/24/2016,590.690002,590.690002,580,581.419983,475810
2/25/2016,584.950012,585.5,560.880005,575.289978,1169870
2/26/2016,584.5,586,573.619995,580.844971,1091040
2/29/2016,580.844971,607,564.39502,593.205017,640470
3/1/2016,596.02002,626,596.02002,620.88501,867750
3/2/2016,628,650.900024,624.340027,637.090027,1222010
3/3/2016,638.099976,641,617.97998,620.77002,654510
3/4/2016,629.900024,638.700012,615.400024,633.455017,462750
3/8/2016,633.97998,643.27002,627.409973,629.304993,529490
3/9/2016,629.5,647.5,620.554993,642.380005,628590
3/10/2016,643.02002,646,638.119995,640.48999,404230
3/11/2016,644.97998,644.97998,633,640.039978,431390
3/14/2016,640.5,654.5,640.5,651.674988,457910
3/15/2016,654.5,659.5,642.099976,647.414978,519580
3/16/2016,646.484985,649,633.200012,648.234985,583330
3/17/2016,653.530029,665,649.570007,658.155029,927920
3/18/2016,660.849976,666.309998,649.299988,663.23999,699200
3/21/2016,666.700012,671.570007,660,665.400024,1171590
3/22/2016,666.5,667.789978,656.179993,660.755005,345300
3/23/2016,663,689.900024,660.909973,687.419983,1245940
3/28/2016,689.900024,690,669,670.02002,659680
3/29/2016,664.5,674.89502,663.98999,665.674988,441940
3/30/2016,667.289978,682.184998,667.01001,678.775024,479890
3/31/2016,675.549988,699,673.5,692.414978,745590
4/1/2016,693.900024,703.094971,680.005005,687.75,664580
4/4/2016,690,696.280029,683.22998,686.969971,633850
4/5/2016,685,692,680.01001,682.35498,557790
4/6/2016,689,699.5,684.60498,694.755005,455050
4/7/2016,697.89502,704.650024,694.544983,698.26001,560950
4/8/2016,702.5,717.5,696,713.349976,746730
4/11/2016,715,723,710,719.320007,559860
4/12/2016,722,737.299988,719.5,733.549988,1233470
4/13/2016,739,752,738.01001,743.039978,1042540
4/18/2016,743.299988,753.169983,728.549988,731.390015,1455810
4/20/2016,739.700012,741.929993,720,721.340027,1553840
4/21/2016,721,722.01001,694.544983,698.650024,1810180
4/22/2016,698.650024,701.640015,689.099976,697.11499,979300
4/25/2016,699.890015,701.98999,682.945007,685.38501,660560
4/26/2016,687.5,713.205017,684.005005,700.434998,1335050
4/27/2016,700,704.174988,691.554993,694.565002,799640
4/28/2016,693,704,692.5,696.710022,1536750
4/29/2016,696,698.320007,679.52002,682.909973,769720
5/2/2016,687.400024,710,675,705.375,783370
5/3/2016,710,712.575012,694,698.549988,989390
5/4/2016,698.049988,703.969971,691.380005,695.419983,885130
5/5/2016,699.650024,718.400024,696.150024,715.549988,915040
5/6/2016,722.349976,728,711.304993,726.445007,669860
5/9/2016,730,745,723.650024,737.86499,860620
5/10/2016,742.5,746.200012,734.450012,741.22998,783390
5/11/2016,739.690002,749.695007,727.544983,748.284973,821050
5/12/2016,752,769.5,745.359985,767.015015,947120
5/13/2016,771.5,781,759,762.61499,1625310
5/16/2016,764,785.804993,761.585022,777.109985,1277500
5/17/2016,782.400024,782.400024,773,775.840027,622900
5/18/2016,773.424988,782,768.5,774.255005,722670
5/19/2016,775.98999,782,770.559998,773.820007,790930
5/20/2016,774.599976,784.320007,766.965027,777.049988,748140
5/23/2016,780.099976,783.5,750.265015,765.369995,1055320
5/24/2016,774.5,774.5,721.544983,762.554993,4304490
5/25/2016,760,760,725.5,733.724976,2006860
5/26/2016,739,752,738,745.835022,1638490
5/27/2016,754.299988,773.97998,746.724976,766.789978,1385490
5/30/2016,770,772,755.940002,764.344971,763250
5/31/2016,766.809998,775,747,758.880005,15459230
6/1/2016,752.799988,771.900024,748,764.23999,997090
6/2/2016,766.179993,800,759,796.455017,1588230
6/3/2016,800,809.5,788.200012,789.955017,1305340
6/6/2016,794.900024,794.905029,775.099976,777.409973,837280
6/7/2016,780,785.400024,765,768.724976,1425880
6/8/2016,773.799988,785.77002,766.265015,774.794983,994080
6/9/2016,778.97998,778.97998,769,771.89502,310120
6/10/2016,774.679993,774.679993,757.5,759.565002,689240
6/13/2016,755,755.89502,745,750.059998,988220
6/14/2016,750.099976,754.200012,742,749.190002,746670
6/15/2016,749,768.789978,748.994995,765.119995,486230
6/16/2016,762.5,765.940002,755.945007,759.625,581090
6/17/2016,761.744995,764.984985,747.5,753.015015,641180
6/20/2016,753,760,744.5,753.984985,546040
6/21/2016,757.97998,768.5,752.5,760.60498,458350
6/22/2016,756.005005,764.47998,756.005005,759.905029,303690
6/23/2016,757.5,774.005005,757.5,769.690002,307300
6/24/2016,759.400024,762.789978,741.640015,758.809998,754260
6/27/2016,753.150024,771.200012,753.150024,769.559998,681740
6/28/2016,776.494995,776.494995,765.099976,769.664978,616330
6/29/2016,770,774.275024,767.099976,768.580017,197100
6/30/2016,771.494995,802.5,768.005005,799.669983,1341000
7/1/2016,805,824,799.5,816.719971,1111420
7/4/2016,817.549988,828.184998,810,820.434998,423520
7/5/2016,820.434998,822,811.099976,817,476030
7/7/2016,814.099976,819.994995,808.044983,809.565002,445790
7/8/2016,810,823.89502,806.809998,820.780029,554820
7/11/2016,829.955017,871.5,825.005005,856.75,2626660
7/12/2016,868,871,857,862.715027,968930
7/13/2016,863.98999,875.5,852.35498,857.530029,1180570
7/14/2016,861.984985,872.219971,857.5,867.015015,924650
7/15/2016,869.994995,878.5,866.005005,870.005005,714800
7/18/2016,879,883.599976,875,880.070007,727670
7/19/2016,880.98999,883,860,864.304993,858270
7/20/2016,866.599976,875.299988,858.73999,864.01001,628890
7/21/2016,872.900024,878.39502,865.169983,870.784973,2367430
7/22/2016,870.700012,887.48999,868.320007,883.780029,732040
7/25/2016,888.200012,903,885.349976,898.36499,2290140
7/26/2016,909.98999,998.98999,890,984.835022,9564650
7/27/2016,990,993.765015,951.539978,979.344971,3840330
7/28/2016,979,1046,967.744995,1031.680054,5956320
7/29/2016,1038.98999,1047.839966,1025,1037.27002,2824840
8/1/2016,1046,1140.859985,1042.98999,1122.619995,5296000
8/2/2016,1130,1177,1080,1094.410034,4098180
8/3/2016,1095,1095,994,1000.559998,5446140
8/4/2016,1012.5,1031.76001,972.344971,996.969971,3806870
8/5/2016,1020,1026.219971,981.515015,1009.469971,2681260
8/8/2016,1026.699951,1028.140015,997.299988,1003.429993,1656960
8/9/2016,1010,1026,991,1017.97998,1440470
8/10/2016,1015,1027,990,999.830017,1144720
8/11/2016,1004.98999,1007.549988,984.900024,1000.72998,890100
8/12/2016,1002.099976,1019.900024,998.159973,1015.440002,797540
8/16/2016,1016.01001,1032.5,1002.039978,1020.359985,906360
8/17/2016,1020,1025,1013.419983,1020.880005,395520
8/18/2016,1023.429993,1029.339966,1006.900024,1013.460022,618830
8/19/2016,1020,1024,1012.51001,1018.309998,406760
8/22/2016,1016.789978,1023.200012,1012.109985,1016.609985,494270
8/23/2016,1023.950012,1023.950012,991.5,1004.070007,669540
8/24/2016,1012.900024,1014.900024,1002.650024,1005.359985,437540
8/25/2016,1006,1034.199951,1002.599976,1028.959961,1254530
8/26/2016,1035.560059,1062,1034.73999,1048.089966,916240
8/29/2016,1057.800049,1080.77002,1041.810059,1074.359985,1064600
8/30/2016,1087.199951,1094,1070.560059,1077.73999,1394230
8/31/2016,1100,1116.300049,1081.099976,1101.109985,1910090
9/1/2016,1103.050049,1126,1100,1116.079956,1291910
9/2/2016,1122.900024,1128,1107.900024,1113.97998,1001600
9/6/2016,1120.099976,1129.900024,1117.609985,1126.579956,755340
9/7/2016,1129.5,1174,1129.400024,1139.329956,2519340
9/8/2016,1153.900024,1173.599976,1080,1162.800049,1604933
9/9/2016,1171,1183.900024,1144.550049,1153.550049,758416
9/12/2016,1124.800049,1133.849976,1050,1094.400024,1034612
9/14/2016,1103,1108,1068,1101.050049,1049761
9/15/2016,1108.900024,1113,1085,1099,661551
9/16/2016,1109,1117.099976,1080.699951,1087.849976,803966
9/19/2016,1096.5,1096.5,1072.199951,1075.900024,824883
9/20/2016,1050.050049,1088.949951,1050.050049,1075.050049,597126
9/21/2016,1084.900024,1084.900024,1066.050049,1070.25,722885
9/22/2016,1083.25,1132.199951,1070.75,1127.949951,1363628
9/23/2016,1138.400024,1144.5,1118.300049,1126.5,1160432
9/26/2016,1118,1139.849976,1115.550049,1122.800049,648551
9/27/2016,1130,1130,1091.849976,1098.599976,905372
9/28/2016,1105,1113.900024,1092.050049,1106.099976,875357
9/29/2016,1120,1123,1011.200012,1037.150024,1550065
9/30/2016,1039.949951,1066.050049,1020.549988,1055.900024,1151711
10/3/2016,1069,1090,1068.300049,1086.699951,881426
10/4/2016,1092,1096.349976,1072,1083.75,490022
10/5/2016,1090,1093.849976,1068.300049,1074.25,729161
10/6/2016,1076.050049,1105,1066,1077.25,1182671
10/7/2016,1086.699951,1090,1076,1082.5,606885
10/10/2016,1085.150024,1092.650024,1072.5,1073.949951,382402
10/13/2016,1085,1085,1040.199951,1053.949951,969024
10/14/2016,1061.800049,1069.800049,1040.099976,1061.300049,819460
10/17/2016,1064.699951,1085,1051.050049,1078.849976,920879
10/18/2016,1089,1121,1085.099976,1117.349976,1356207
10/19/2016,1123.300049,1129.949951,1111.25,1118.849976,648141
10/20/2016,1123.5,1135,1117.599976,1121.400024,535999
10/21/2016,1126,1139,1115.300049,1134.300049,466028
10/24/2016,1136.5,1142.150024,1125.199951,1128.949951,399832
10/25/2016,1128,1145,1115.099976,1141.699951,417201
10/26/2016,1140,1163.300049,1125.050049,1148.400024,971690
10/27/2016,1150.949951,1162,1098,1104.800049,2014635
10/28/2016,1105.099976,1107,1052.699951,1072.550049,1452433
11/1/2016,1087,1089.949951,1056.300049,1060.800049,903775
11/2/2016,1048,1050,1015.599976,1019.849976,1329886
11/3/2016,1029.800049,1046.150024,1015,1030.849976,968028
11/4/2016,1035,1036.199951,970.099976,993.150024,1666744
11/7/2016,1009.799988,1028.400024,985.200012,990.400024,1063258
11/8/2016,996.700012,1001.900024,972,983.700012,960336
11/9/2016,920,934.5,836.150024,929.150024,3384855
11/10/2016,950,979.299988,923.900024,929.200012,1753921
11/11/2016,920,920,850,858.099976,2780607
11/15/2016,868.599976,868.599976,762.299988,815.049988,4368353
11/16/2016,827,942.700012,803.549988,899.799988,7757348
11/17/2016,903.5,903.5,860,871.150024,1929384
11/18/2016,872,901.450012,865,878.400024,1647276
11/21/2016,891.450012,891.450012,815.5,832.200012,2076791
11/22/2016,850.049988,863,830.25,858,1434086
11/23/2016,871,871.450012,844.5,850.25,1161595
11/24/2016,847.5,850.849976,816.150024,820.700012,1613090
11/25/2016,831,884,823.25,877.900024,1623036
11/28/2016,876.200012,899,857.799988,879.25,1818863
11/29/2016,884.5,926.299988,883.900024,907.25,2546446
11/30/2016,910,927.849976,909.049988,919.799988,1775315
12/1/2016,926,929.900024,910,914.200012,997475
12/2/2016,904,910,880,886.5,1818221
12/5/2016,887,907.799988,885,902.25,797813
12/6/2016,903.299988,923.900024,893.299988,898.049988,878434
12/7/2016,906.700012,910.75,875.650024,891.049988,888028
12/8/2016,908,915.900024,904.099976,911.549988,1001920
12/9/2016,913.799988,917.700012,891.549988,896.349976,651767
12/12/2016,896.75,896.75,834,843.599976,2395425
12/13/2016,820,843.400024,805,836.75,2913971
12/14/2016,839.700012,857.849976,832.799988,848.75,1423592
12/15/2016,835.099976,866.900024,831.049988,853.799988,833495
12/16/2016,860.900024,863,848,850.799988,626459
12/19/2016,853.200012,853.200012,818.900024,822.900024,808312
12/20/2016,825,829.5,786.299988,805.799988,2029604
12/21/2016,811,814.799988,783.049988,788.599976,1608265
12/22/2016,784.799988,784.799988,760.5,765.400024,1836222
12/23/2016,776.700012,827.900024,761.299988,808.950012,3365297
12/26/2016,810,821.299988,782.049988,810,2133916
12/27/2016,811,827.900024,799.349976,809.75,3505564
12/28/2016,816.349976,840.900024,811,820.200012,2124609
12/29/2016,820,839.75,816.25,833.349976,1594084
12/30/2016,840,854.700012,833,842.200012,842564
1/2/2017,852,873.900024,842,870.049988,949967
1/3/2017,870,889,859.25,884,1260264
1/4/2017,887.099976,891,868,871.900024,971428
1/5/2017,883.349976,903,875.049988,899.75,1423447
1/6/2017,911,914.900024,875.900024,878.450012,4040625
1/9/2017,887.799988,893.75,875.099976,878.25,615381
1/10/2017,884.700012,901.950012,880.049988,899.75,1147293
1/11/2017,905,909.5,891,896.150024,2005189
1/12/2017,902.5,909.950012,886,891.200012,737750
1/13/2017,893.200012,905.5,888.099976,900.049988,821185
1/16/2017,900,920.099976,894.450012,917.700012,1117504
1/17/2017,923.900024,924.599976,910.5,914.349976,849554
1/18/2017,918.700012,938,915,930.349976,1525144
1/19/2017,929.799988,932.299988,916,926.299988,598997
1/20/2017,924.799988,930,904,907.700012,697857
1/23/2017,909.400024,931.700012,905.150024,929.650024,829648
1/24/2017,934.950012,934.950012,921,929.75,826288
1/25/2017,931.200012,1006,931.200012,999.849976,3874946
1/27/2017,1000,1020,991.349976,995.849976,1386916
1/30/2017,990,1059,989.150024,1054.800049,4866384
1/31/2017,1058.900024,1072,1030.75,1036.900024,2304584
2/1/2017,1039,1069.900024,1025,1066.150024,1860379
2/2/2017,1067.400024,1083.949951,1050,1054.150024,1681729
2/3/2017,1055.300049,1068,1042.300049,1047.349976,903079
2/6/2017,1056,1085.5,1050.099976,1073.699951,1218063
2/7/2017,1070,1075,1052.400024,1060.949951,658786
2/8/2017,1060,1069.400024,1025,1049.449951,1046297
2/9/2017,1058,1061.650024,1026,1040.849976,916871
2/10/2017,1045.199951,1059,1038,1055.449951,643391
2/13/2017,1057,1070,1043.25,1058.949951,484476
2/14/2017,1064,1069,1055,1059.5,438100
2/15/2017,1060.300049,1065,1029,1040.400024,679204
2/16/2017,1040.900024,1106,1035,1094.349976,1035007
2/17/2017,1110,1118,1081.099976,1089.5,1408853
2/20/2017,1092.949951,1109.5,1035,1095.900024,617565
2/21/2017,1092.199951,1105.949951,1085,1095.900024,335482
2/22/2017,1095,1104.150024,1065,1076.25,1000632
2/23/2017,1083,1099,1066.5,1068.199951,1196177
2/27/2017,1070.849976,1104,1069,1091.599976,1223440
2/28/2017,1097.75,1119,1096,1108.199951,1257475
3/1/2017,1120,1128.900024,1070.599976,1075.849976,2045087
3/2/2017,1083,1089.599976,1019.099976,1048.75,2587153
3/3/2017,1047.5,1056.900024,1024.150024,1046.25,1185751
3/6/2017,1054,1056,1026.400024,1033.949951,1176084
3/7/2017,1034.900024,1055.800049,1022.400024,1052.400024,1534634
3/8/2017,1057.75,1084,1049,1081.199951,1763414
3/9/2017,1074.699951,1095,1068,1087.199951,1391444
3/10/2017,1092.5,1100,1085.099976,1094.5,748405
3/14/2017,1112,1135.449951,1103.400024,1126.699951,1254682
3/15/2017,1129,1143.199951,1124.25,1134.550049,781510
3/16/2017,1139.699951,1178,1130.849976,1163.5,1234503
3/17/2017,1170,1183.699951,1151.300049,1159.300049,822826
3/20/2017,1165,1192.300049,1142.75,1172.550049,978371
3/21/2017,1172.050049,1184.949951,1146,1174.550049,2284752
3/22/2017,1155.099976,1167.949951,1150,1159.699951,691551
3/23/2017,1161.5,1191.699951,1161.5,1185.75,873741
3/24/2017,1190.400024,1198,1170.550049,1177.050049,668010
3/27/2017,1177,1189,1171,1185,479265
3/28/2017,1194,1206,1186.75,1194.75,809959
3/29/2017,1199.400024,1205,1172,1180.75,632607
3/30/2017,1180,1190.099976,1173,1181.050049,657966
3/31/2017,1188,1188,1167.5,1171.099976,474585
4/3/2017,1170.050049,1189,1162,1181.75,473642
4/5/2017,1190,1190,1165,1173.099976,680777
4/6/2017,1177.800049,1204.050049,1165.75,1198.099976,856876
4/7/2017,1198,1224,1192.199951,1201.599976,1099961
4/10/2017,1201.699951,1252,1190,1240.75,1046689
4/11/2017,1246,1274,1242,1255.949951,1142967
4/12/2017,1260,1278,1248,1266.199951,1062045
4/13/2017,1267.800049,1292,1261,1273.900024,613348
4/17/2017,1274.900024,1282,1246.550049,1259.550049,609476
4/18/2017,1254.400024,1270.699951,1229.900024,1236.050049,583708
4/19/2017,1237.800049,1252.5,1217.550049,1242.949951,777297
4/20/2017,1253,1258.5,1243,1252,443637
4/21/2017,1252,1259.900024,1236.300049,1246.949951,380126
4/24/2017,1251.099976,1275,1242.099976,1271.75,475488
4/25/2017,1279,1349,1276,1341.699951,2092724
4/26/2017,1345,1349.900024,1301.550049,1309.699951,1207320
4/27/2017,1315,1315.849976,1278.050049,1285.699951,1627631
4/28/2017,1278.050049,1295,1268.75,1276.199951,1183154
5/2/2017,1281.900024,1286.150024,1257,1268.599976,708574
5/3/2017,1270,1282.800049,1260,1270.099976,1086778
5/4/2017,1271.25,1311.900024,1271.25,1296.550049,1121302
5/5/2017,1295,1303,1264.900024,1274.25,467205
5/8/2017,1270.25,1286.349976,1260.5,1272,471627
5/9/2017,1275,1292.900024,1264.5,1286.099976,567703
5/10/2017,1295,1331,1293.550049,1327,1302185
5/11/2017,1334.949951,1344.900024,1318.449951,1339.699951,672768
5/12/2017,1332,1339,1305,1314.75,438863
5/15/2017,1323,1348.5,1317.650024,1332.949951,634195
5/16/2017,1337.400024,1358.800049,1327.199951,1347.75,788530
5/17/2017,1350,1374,1297.5,1324.800049,2408302
5/18/2017,1299,1343,1296.050049,1314.550049,1210985
5/19/2017,1324,1333.900024,1265.550049,1289.150024,1167010
5/22/2017,1299,1304,1237.349976,1242.150024,873873
5/23/2017,1249.900024,1265,1190.550049,1233.75,1348383
5/24/2017,1234,1254.900024,1210,1224.349976,787101
5/25/2017,1230,1268,1228.25,1258.849976,905807
5/26/2017,1261.699951,1326.699951,1261.699951,1317.800049,1306793
5/29/2017,1319.400024,1333,1301.900024,1307.449951,652289
5/30/2017,1305.199951,1324.900024,1303.699951,1321.550049,513005
5/31/2017,1323,1334.900024,1316.099976,1326.949951,726284
6/1/2017,1334,1339,1320.25,1327.349976,387968
6/2/2017,1332.400024,1365,1318,1361.25,668081
6/5/2017,1368.550049,1372.650024,1348.050049,1363.099976,570009
6/6/2017,1363.400024,1367.900024,1325,1336.650024,601678
6/7/2017,1341.099976,1360,1335.099976,1343.150024,550988
6/8/2017,1344.900024,1372,1344.699951,1361.699951,570819
6/9/2017,1358,1382,1343.699951,1376.849976,530582
6/12/2017,1369.949951,1383,1356.550049,1364.949951,370028
6/13/2017,1374,1380,1361,1371.5,435644
6/14/2017,1374.199951,1375,1354,1361,634727
6/15/2017,1361.099976,1413,1352.199951,1405.25,1569774
6/16/2017,1415,1424.849976,1403.300049,1410.300049,824516
6/19/2017,1405.199951,1421.699951,1395.599976,1399.849976,426223
6/20/2017,1407.699951,1432.900024,1395.050049,1409.599976,781161
6/21/2017,1404.800049,1426,1401,1416.650024,449181
6/22/2017,1419,1427,1395.300049,1401.800049,477586
6/23/2017,1405,1415.5,1366,1400.75,620781
6/27/2017,1400,1400,1336.75,1349.949951,1053829
6/28/2017,1341,1377,1313.900024,1372.349976,998218
6/29/2017,1379,1394.849976,1366.5,1376.300049,726869
6/30/2017,1367.599976,1380,1352.5,1373.099976,496260
7/3/2017,1380,1390,1366.5,1387.150024,446514
7/4/2017,1390,1408.75,1376.550049,1379.550049,704342
7/5/2017,1375,1407,1370.099976,1398.550049,643929
7/6/2017,1398.900024,1413.5,1392.349976,1399.300049,418130
7/7/2017,1398.5,1403.599976,1387.400024,1391.699951,202005
7/10/2017,1405.599976,1415.050049,1395.099976,1412.800049,149650
7/11/2017,1419.400024,1431,1409.599976,1419.199951,665556
7/12/2017,1424.5,1452,1420,1443.699951,654934
7/13/2017,1452,1489.5,1450.900024,1485.900024,1011798
7/14/2017,1485,1508.650024,1470.650024,1499.400024,570522
7/17/2017,1504.949951,1549.699951,1488.050049,1538.5,947006
7/18/2017,1537.949951,1545.150024,1507,1512.349976,501708
7/19/2017,1519.650024,1577.400024,1515,1541.849976,2655273
7/20/2017,1551,1608,1547.099976,1595.349976,2169635
7/21/2017,1598.900024,1631.5,1585,1621.349976,1380541
7/24/2017,1633,1637.300049,1587.949951,1597.400024,835475
7/25/2017,1606.900024,1632.900024,1600,1627.5,813854
7/26/2017,1636,1695.75,1630,1687.150024,1475906
7/27/2017,1704,1739.800049,1671.099976,1679.349976,1955562
7/28/2017,1672,1710.900024,1662.550049,1701.349976,926268
7/31/2017,1718,1724,1697.599976,1703.099976,576928
8/1/2017,1709.900024,1727.900024,1706.050049,1716.25,692591
8/2/2017,1724.949951,1726.199951,1691.099976,1707.199951,396171
8/3/2017,1714,1729,1698.050049,1701.75,775709
8/4/2017,1704.900024,1730,1701.050049,1723.449951,710636
8/7/2017,1735.5,1805.949951,1729.599976,1798.150024,1504033
8/8/2017,1813,1829.5,1772,1779.800049,1761065
8/9/2017,1769.900024,1769.900024,1682.550049,1697.699951,1899560
8/10/2017,1680,1689.900024,1610.050049,1635.599976,1835002
8/11/2017,1590,1732.599976,1590,1695.400024,3505576
8/14/2017,1721.300049,1742.349976,1705,1710.900024,1311855
8/16/2017,1730,1730,1683.199951,1721.349976,705754
8/17/2017,1730,1762.5,1720.5,1728.75,729269
8/18/2017,1710,1722.900024,1688.5,1704.949951,932335
8/21/2017,1704.949951,1731,1678.550049,1690.599976,1090057
8/22/2017,1708,1713.599976,1662.550049,1682.900024,654334
8/23/2017,1695.900024,1784.699951,1695.900024,1779.300049,1825088
8/24/2017,1791.400024,1797.699951,1752.800049,1760.099976,1324532
8/28/2017,1773.5,1837.400024,1767,1829.949951,1347345
8/29/2017,1835,1835,1762,1773.400024,1482257
8/30/2017,1798,1819.400024,1777.050049,1788.050049,1064601
8/31/2017,1797.400024,1805.699951,1770,1781.900024,1116765
9/1/2017,1790,1807,1790,1799.949951,489396
9/4/2017,1797.949951,1820,1775.550049,1801.349976,658965
9/5/2017,1809.849976,1815.300049,1784.550049,1794.400024,741229
9/6/2017,1782,1883,1777.699951,1858.949951,2742892
9/7/2017,1880,1985.900024,1871.150024,1963.199951,4271734
9/8/2017,1970,1974.949951,1881,1891.199951,2856329
9/11/2017,1900,1935.449951,1898.050049,1920.449951,1098804
9/12/2017,1935,1935,1886.599976,1894.400024,1473997
9/13/2017,1895,1924.699951,1895,1907.150024,810810
9/14/2017,1913,1935.5,1901,1909.900024,951870
9/15/2017,1895.599976,1912.099976,1881.400024,1902.75,922149
9/18/2017,1916,1929.25,1906.599976,1911.650024,430947
9/19/2017,1924.099976,1928.699951,1904.050049,1911.800049,598020
9/20/2017,1918.800049,1918.849976,1900,1904.900024,377551
9/21/2017,1908,1926,1871.550049,1919.5,754880
9/22/2017,1910,1910,1847,1863.150024,1772943
9/25/2017,1859.949951,1859.949951,1759,1796,1826884
9/26/2017,1796,1862.800049,1780.949951,1840.099976,1044947
9/27/2017,1859,1859,1795.25,1806.75,764148
9/28/2017,1817,1855,1791,1842.849976,3925555
9/29/2017,1857.949951,1875,1830.349976,1838.050049,1216964
10/3/2017,1860,1873.5,1831.699951,1867.800049,975293
10/4/2017,1879.949951,1879.949951,1852,1862.650024,538069
10/5/2017,1865,1885.5,1855.400024,1866.199951,398463
10/6/2017,1880,1934.550049,1868.400024,1923.599976,1227615
10/9/2017,1928,1954,1916,1941.300049,999574
10/10/2017,1944,1959.400024,1943,1950.800049,517117
10/11/2017,1967,1967,1901.949951,1923.550049,726978
10/12/2017,1940,1957.75,1923,1953.150024,1019350
10/13/2017,1955.099976,1973.699951,1948.449951,1953.050049,849832
10/16/2017,1966,1967,1875.349976,1886.300049,2652753
10/17/2017,1880.25,1902,1856.400024,1867.099976,1782421
10/18/2017,1870,1884,1848.650024,1868.5,710046
10/19/2017,1872.800049,1872.800049,1832,1845.900024,169845
10/23/2017,1845,1856.900024,1812.199951,1833.75,1011137
10/24/2017,1848,1848,1816,1826.050049,929872
10/25/2017,1820,1820,1713.550049,1726.349976,2865279
10/26/2017,1739,1766,1700.099976,1746.75,1641262
10/27/2017,1760.050049,1828.650024,1752.449951,1819,1656079
10/30/2017,1832,1836.25,1797.800049,1804.300049,563901
10/31/2017,1787,1824.050049,1774.550049,1800.599976,764883
11/1/2017,1809.599976,1819.699951,1801,1806.75,468999
11/2/2017,1815,1821.900024,1802,1810.199951,458603
11/3/2017,1825,1845,1808.400024,1836.949951,769995
11/6/2017,1818,1844.900024,1811.800049,1822,583097
11/7/2017,1848,1848,1773.300049,1802.550049,769590
